KIT ID Number,Borough,Zipcode,Date Collected,Received Date,First Draw at-the-tap Lead level (µg/l),First Draw at-the-tap copper level (mg/l)
16129445,BROOKLYN,11234,06/08/2016,06/14/2016,13,0.018
16129434,BROOKLYN,11215,06/08/2016,06/13/2016,5,0.165
16129511,BROOKLYN,11228,06/08/2016,06/14/2016,2,0.056
16129683,BROOKLYN,11221,06/08/2016,06/13/2016,0,0.194
16129819,BROOKLYN,11234,06/09/2016,06/13/2016,3,0.129
16129294,BROOKLYN,11204,06/09/2016,06/13/2016,5,0.134
16129497,BROOKLYN,11210,06/09/2016,06/13/2016,4,0.096
16129334,BROOKLYN,11223,06/09/2016,06/13/2016,5,0.137
16129690,BROOKLYN,11226,06/09/2016,06/13/2016,5,0.189
16129463,BROOKLYN,11217,06/09/2016,06/13/2016,0,0.029
16129242,BROOKLYN,11224,06/09/2016,06/13/2016,0,0.073
16129649,BROOKLYN,11211,06/09/2016,06/13/2016,5,0.096
16129495,BROOKLYN,11225,06/10/2016,06/15/2016,51,0.216
16129813,BROOKLYN,11234,06/10/2016,06/13/2016,4,0.153
16129804,BROOKLYN,11217,06/10/2016,06/15/2016,1,0.167
16129343,BROOKLYN,11224,06/10/2016,06/13/2016,0,0.041
16129496,BROOKLYN,11220,06/10/2016,06/13/2016,0,0.145
16129815,BROOKLYN,11236,06/11/2016,06/13/2016,0,0.151
16129507,BROOKLYN,11228,06/11/2016,06/16/2016,12,0.108
16129766,BROOKLYN,11224,06/11/2016,06/13/2016,0,0.151
16129694,BROOKLYN,11205,06/11/2016,06/13/2016,6,0.121
16129608,BROOKLYN,11229,06/12/2016,06/15/2016,2,0.111
16129510,BROOKLYN,11214,06/12/2016,06/16/2016,2,0.141
16129564,Brooklyn,11224,06/12/2016,06/15/2016,0,0.231
16129337,BROOKLYN,11234,06/13/2016,06/15/2016,7,0.128
16129640,BROOKLYN,11217,06/13/2016,06/16/2016,18,0.189
16129703,BROOKLYN,11219,06/14/2016,06/20/2016,4,0.199
16129810,BROOKLYN,11218,06/14/2016,06/15/2016,9,0.067
16129696,BROOKLYN,11232,06/15/2016,06/23/2016,2,0.051
16129816,Brooklyn,11209,06/16/2016,06/17/2016,0,0.044
16129486,BROOKLYN,11225,06/16/2016,06/20/2016,11,0.048
16129475,BROOKLYN,11208,06/17/2016,06/20/2016,2,0.13
16129750,BROOKLYN,11234,06/17/2016,06/27/2016,0,0.03
16129655,BROOKLYN,11228,06/17/2016,06/20/2016,0,0.138
16129268,BROOKLYN,11213,06/17/2016,06/20/2016,0,0.059
16129429,BROOKLYN,11228,06/18/2016,06/21/2016,0,0.015
16129713,BROOKLYN,11208,06/19/2016,06/24/2016,2,0.176
16129275,BROOKLYN,11234,06/20/2016,06/21/2016,0,0.163
16129752,BROOKLYN,11224,06/20/2016,06/23/2016,4,0.163
16129341,BROOKLYN,11212,06/21/2016,06/28/2016,0,0.072
16129333,BROOKLYN,11207,06/21/2016,06/22/2016,1,0.108
16129671,BROOKLYN,11211,06/22/2016,06/27/2016,4,0.099
16129646,BROOKLYN,11226,06/23/2016,06/27/2016,2,0.148
16129284,BROOKLYN,11205,06/23/2016,06/27/2016,3,0.211
16129600,BROOKLYN,11213,06/23/2016,06/27/2016,3,0.09
16129411,BROOKLYN,11223,06/24/2016,06/27/2016,4,0.049
16129805,BROOKLYN,11238,06/25/2016,06/29/2016,3,0.181
16129597,BROOKLYN,11206,06/28/2016,07/01/2016,6,0.225
16129616,BROOKLYN,11230,06/28/2016,07/01/2016,13,0.15
16129409,BROOKLYN,11212,06/28/2016,07/01/2016,0,0.099
16129398,BROOKLYN,11218,06/29/2016,07/05/2016,13,0.099
16129684,BROOKLYN,11230,06/30/2016,07/11/2016,5,0.141
16129278,BROOKLYN,11201,07/01/2016,07/05/2016,1,0.027
16129648,BROOKLYN,11215,07/01/2016,07/05/2016,2,0.169
16129707,BROOKLYN,11217,07/04/2016,07/07/2016,8,0.168
16129456,BROOKLYN,11229,07/04/2016,07/07/2016,10,0.1
16129606,BROOKLYN,11226,07/05/2016,07/07/2016,8,0.177
16129704,BROOKLYN,11216,07/05/2016,07/13/2016,3,0.145
16129645,BROOKLYN,11215,07/05/2016,07/07/2016,2,0.156
16129596,BROOKLYN,11230,07/06/2016,07/08/2016,7,0.11
16129767,BROOKLYN,11236,07/06/2016,07/11/2016,5,0.16
16129342,BROOKLYN,11210,07/07/2016,07/14/2016,6,0.108
16129769,BROOKLYN,11234,07/07/2016,07/11/2016,0,0.173
16129722,BROOKLYN,11212,07/08/2016,07/13/2016,0,0.138
16129709,BROOKLYN,11230,07/08/2016,07/11/2016,6,0.044
16129505,BROOKLYN,11221,07/08/2016,07/11/2016,4,0.145
16129644,BROOKLYN,11213,07/11/2016,07/11/2016,5,0.135
16129799,BROOKLYN,11225,07/11/2016,07/18/2016,9,0.158
16129592,BROOKLYN,11212,07/12/2016,07/14/2016,0,0.087
16129493,BROOKLYN,11226,07/14/2016,07/18/2016,6,0.124
16129744,BROOKLYN,11224,07/14/2016,07/18/2016,0,0.06
16129525,BROOKLYN,11212,07/21/2016,07/25/2016,0,0.044
16129617,BROOKLYN,11215,07/24/2016,08/02/2016,0,0.135
16129823,BROOKLYN,11224,07/24/2016,07/27/2016,0,0.017
16129666,BROOKLYN,11229,07/26/2016,07/28/2016,6,0.167
16129715,BROOKLYN,11217,07/26/2016,07/28/2016,3,0.158
16129474,BROOKLYN,11213,07/29/2016,08/03/2016,1,0.085
16129643,BROOKLYN,11229,08/02/2016,08/09/2016,27,0.332
16129656,BROOKLYN,11216,08/04/2016,08/08/2016,4,0.056
16129798,BROOKLYN,11216,08/05/2016,08/10/2016,7,0.331
16129487,BROOKLYN,11209,08/13/2016,08/15/2016,11,0.115
16129743,BROOKLYN,11224,08/14/2016,08/23/2016,0,0.003
16129657,BROOKLYN,11217,08/15/2016,08/16/2016,4,0.191
16129506,BROOKLYN,11214,08/23/2016,08/29/2016,12,0.137
16129494,BROOKLYN,11204,08/23/2016,08/30/2016,9,0.145
16129712,BROOKLYN,11210,08/30/2016,09/02/2016,3,0.062
16129594,BROOKLYN,11224,09/10/2016,09/20/2016,0,0.091
16129691,BROOKLYN,11218,09/13/2016,09/20/2016,6,0.124
16129685,BROOKLYN,11230,09/20/2016,09/23/2016,7,0.069
16129652,BROOKLYN,11203,09/24/2016,09/28/2016,3,0.176
17142165,BROOKLYN,11228,06/06/2017,06/09/2017,2,0.057
17142206,BROOKLYN,11217,06/06/2017,06/12/2017,3,0.218
17142060,Brooklyn,11224,06/07/2017,06/09/2017,0,0.141
17142323,BROOKLYN,11234,06/07/2017,06/12/2017,8,0.133
17142208,BROOKLYN,11204,06/07/2017,06/12/2017,0,0.205
17142123,BROOKLYN,11231,06/07/2017,06/09/2017,2,0.091
17141776,BROOKLYN,11212,06/07/2017,06/19/2017,0,0.074
17142257,BROOKLYN,11224,06/07/2017,06/09/2017,0,0.13
17141941,BROOKLYN,11215,06/07/2017,06/09/2017,5,0.165
17141844,BROOKLYN,11224,06/07/2017,06/09/2017,1,0.161
17141770,BROOKLYN,11230,06/07/2017,06/09/2017,5,0.211
17142137,BROOKLYN,11229,06/07/2017,06/09/2017,4,0.197
17142338,BROOKLYN,11232,06/08/2017,06/13/2017,5,0.12
17142107,BROOKLYN,11203,06/08/2017,06/13/2017,3,0.116
17142334,Brooklyn,11209,06/08/2017,06/09/2017,0,0.058
17142144,BROOKLYN,11223,06/08/2017,06/09/2017,2,0.122
17141758,BROOKLYN,11215,06/08/2017,06/09/2017,6,0.137
17142134,BROOKLYN,11217,06/08/2017,06/19/2017,9,0.155
17142308,BROOKLYN,11218,06/08/2017,06/13/2017,17,0.106
17141806,BROOKLYN,11228,06/08/2017,06/09/2017,14,0.142
17142142,BROOKLYN,11215,06/08/2017,06/15/2017,2,0.149
17141845,BROOKLYN,11207,06/08/2017,06/12/2017,0,0.107
17142143,BROOKLYN,11211,06/08/2017,06/09/2017,6,0.112
17141997,BROOKLYN,11220,06/08/2017,06/13/2017,3,0.187
17141858,BROOKLYN,11212,06/08/2017,06/13/2017,2,0.144
17141846,BROOKLYN,11223,06/08/2017,06/09/2017,3,0.085
17141761,BROOKLYN,11224,06/09/2017,06/14/2017,0,0.138
17141811,BROOKLYN,11204,06/09/2017,06/13/2017,4,0.159
17142100,BROOKLYN,11226,06/09/2017,06/14/2017,19,0.109
17142241,BROOKLYN,11234,06/09/2017,06/13/2017,0,0.128
17141964,BROOKLYN,11229,06/09/2017,06/13/2017,11,0.118
17142089,BROOKLYN,11224,06/10/2017,06/14/2017,0,0.094
17142307,BROOKLYN,11228,06/10/2017,06/14/2017,8,0.147
17141788,BROOKLYN,11212,06/10/2017,06/13/2017,4,0.181
17142187,BROOKLYN,11232,06/10/2017,06/14/2017,3,0.052
17142331,BROOKLYN,11234,06/10/2017,06/14/2017,4,0.169
17141950,BROOKLYN,11234,06/10/2017,06/13/2017,8,0.014
17142175,BROOKLYN,11221,06/10/2017,06/15/2017,0,0.194
17142102,BROOKLYN,11229,06/10/2017,06/13/2017,4,0.419
17141936,BROOKLYN,11228,06/10/2017,06/13/2017,30,0.048
17142333,BROOKLYN,11236,06/11/2017,06/16/2017,1,0.144
17142010,BROOKLYN,11214,06/11/2017,06/14/2017,2,0.152
17142121,BROOKLYN,11220,06/11/2017,06/13/2017,3,0.089
17142145,BROOKLYN,11223,06/11/2017,06/13/2017,9,0.066
17141938,BROOKLYN,11224,06/11/2017,06/13/2017,8,0.161
17142198,BROOKLYN,11217,06/11/2017,06/15/2017,4,0.041
17142173,BROOKLYN,11217,06/11/2017,06/14/2017,1,0.121
17141849,BROOKLYN,11234,06/12/2017,06/14/2017,8,0.138
17142140,BROOKLYN,11226,06/12/2017,06/19/2017,6,0.188
17141996,BROOKLYN,11225,06/12/2017,06/16/2017,114,0.215
17142007,BROOKLYN,11228,06/12/2017,06/16/2017,7,0.162
17141974,BROOKLYN,11234,06/12/2017,06/19/2017,9,0.167
17142170,BROOKLYN,11228,06/12/2017,06/15/2017,0,0.191
17142234,BROOKLYN,11224,06/13/2017,06/14/2017,2,0.066
17141968,BROOKLYN,11215,06/13/2017,06/15/2017,3,0.192
17142011,BROOKLYN,11228,06/13/2017,06/16/2017,4,0.025
17142162,BROOKLYN,11210,06/14/2017,06/19/2017,3,0.098
17141988,BROOKLYN,11225,06/14/2017,06/15/2017,11,0.096
17142274,BROOKLYN,11224,06/14/2017,06/16/2017,0,0.042
17142324,BROOKLYN,11223,06/14/2017,06/15/2017,5,0.179
17141809,BROOKLYN,11234,06/15/2017,06/19/2017,2,0.004
17142105,BROOKLYN,11217,06/16/2017,06/19/2017,4,0.22
17142336,BROOKLYN,11234,06/16/2017,06/19/2017,3,0.126
17142151,BROOKLYN,11207,06/16/2017,06/19/2017,6,0.138
17142309,BROOKLYN,11209,06/17/2017,06/22/2017,0,0.239
17141908,BROOKLYN,11218,06/17/2017,06/21/2017,9,0.115
17142295,BROOKLYN,11217,06/18/2017,06/22/2017,1,0.178
17142286,BROOKLYN,11225,06/18/2017,06/22/2017,1,0.213
17142312,BROOKLYN,11212,06/18/2017,06/26/2017,0,0.048
17141789,BROOKLYN,11213,06/18/2017,06/20/2017,3,0.102
17142213,BROOKLYN,11212,06/19/2017,06/22/2017,0,0.148
17142235,BROOKLYN,11224,06/19/2017,06/22/2017,0,0.084
17142300,BROOKLYN,11214,06/19/2017,06/22/2017,1,0.117
17142094,BROOKLYN,11213,06/19/2017,06/21/2017,2,0.07
17141977,BROOKLYN,11213,06/19/2017,06/26/2017,0,0.173
17141933,BROOKLYN,11215,06/19/2017,06/23/2017,6,0.178
17142106,BROOKLYN,11226,06/19/2017,06/20/2017,4,0.197
17142026,BROOKLYN,11212,06/19/2017,06/23/2017,1,0.093
17142193,BROOKLYN,11204,06/20/2017,06/26/2017,12,0.06
17142135,BROOKLYN,11231,06/20/2017,06/22/2017,4,0.158
17141794,BROOKLYN,11234,06/20/2017,06/26/2017,7,0.142
17141978,BROOKLYN,11208,06/21/2017,06/23/2017,0,0.044
17142139,BROOKLYN,11215,06/21/2017,06/22/2017,4,0.178
17142326,BROOKLYN,11228,06/21/2017,06/26/2017,6,0.219
17142179,BROOKLYN,11214,06/23/2017,06/27/2017,1,0.06
17141853,BROOKLYN,11212,06/25/2017,06/30/2017,1,0.074
17142322,BROOKLYN,11228,06/25/2017,06/30/2017,3,0.129
17141796,BROOKLYN,11234,06/28/2017,06/30/2017,0,0.176
17142199,BROOKLYN,11216,06/28/2017,07/05/2017,48,0.112
17142091,BROOKLYN,11206,06/29/2017,07/05/2017,11,0.224
17142150,BROOKLYN,11217,06/30/2017,07/05/2017,3,0.182
17142163,BROOKLYN,11211,07/03/2017,07/07/2017,2,0.248
17142305,BROOKLYN,11219,07/03/2017,07/06/2017,2,0.083
17142296,BROOKLYN,11238,07/04/2017,07/07/2017,2,0.266
17141961,BROOKLYN,11229,07/05/2017,07/07/2017,9,0.103
17142260,BROOKLYN,11234,07/05/2017,07/06/2017,0,0.195
17142024,BROOKLYN,11212,07/07/2017,07/10/2017,0,0.061
17142328,BROOKLYN,11218,07/09/2017,07/13/2017,12,0.059
17142291,BROOKLYN,11229,07/11/2017,07/14/2017,7,0.109
17141966,BROOKLYN,11217,07/11/2017,07/12/2017,0,0.131
17142185,BROOKLYN,11205,07/11/2017,07/12/2017,6,0.133
17142288,BROOKLYN,11218,07/13/2017,07/17/2017,7,0.038
17142215,BROOKLYN,11212,07/15/2017,07/21/2017,0,0.11
17142289,BROOKLYN,11216,07/19/2017,07/20/2017,3,0.268
17142180,BROOKLYN,11231,07/25/2017,07/31/2017,6,0.239
17142183,BROOKLYN,11218,07/29/2017,08/02/2017,7,0.113
17141991,BROOKLYN,11204,07/30/2017,08/02/2017,6,0.246
17141998,BROOKLYN,11210,07/31/2017,08/03/2017,9,0.212
17142177,BROOKLYN,11230,08/02/2017,08/03/2017,12,0.084
17141994,BROOKLYN,11226,08/06/2017,08/11/2017,8,0.131
17142005,BROOKLYN,11221,08/07/2017,08/16/2017,7,0.147
17142158,BROOKLYN,11229,08/09/2017,08/11/2017,4,0.158
17142138,BROOKLYN,11213,08/18/2017,08/28/2017,5,0.125
17142025,BROOKLYN,11212,08/20/2017,08/23/2017,0,0.142
17141921,BROOKLYN,11223,08/20/2017,08/25/2017,7,0.031
17142204,BROOKLYN,11208,08/21/2017,08/30/2017,11,0.188
17142006,BROOKLYN,11214,08/25/2017,08/28/2017,9,0.135
17142258,BROOKLYN,11236,08/28/2017,08/29/2017,5,0.149
17142090,BROOKLYN,11230,08/29/2017,09/05/2017,6,0.049
17141989,BROOKLYN,11209,09/07/2017,09/12/2017,7,0.123
17142203,BROOKLYN,11210,09/13/2017,09/14/2017,4,0.095
17142171,BROOKLYN,11225,09/18/2017,09/22/2017,12,0.11
17142117,BROOKLYN,11234,09/18/2017,09/27/2017,5,0.167
17142148,BROOKLYN,11228,09/23/2017,09/27/2017,0,0.142
17141799,BROOKLYN,11201,09/27/2017,09/29/2017,2,0.124
17141919,BROOKLYN,11212,09/28/2017,10/03/2017,0,0.062
18149757,Manhattan,10128,06/15/2018,06/18/2018,6,0.112
18149354,Manhattan,10010,06/08/2018,06/11/2018,0,0.16
18149592,Manhattan,10018,06/09/2018,06/11/2018,5,0.192
1410053,QUEENS,11102,06/09/2014,06/11/2014,7,0.118
1410209,QUEENS,11105,06/20/2014,06/25/2014,12,0.132
15123409,QUEENS,11105,06/05/2015,06/09/2015,11,0.134
15123444,QUEENS,11105,06/08/2015,06/11/2015,1,0.14
15123262,QUEENS,11102,06/08/2015,06/15/2015,6,0.089
15123508,QUEENS,11106,06/26/2015,06/30/2015,6,0.124
16129441,QUEENS,11105,06/06/2016,06/09/2016,2,0.133
16129408,QUEENS,11105,06/06/2016,06/10/2016,10,0.132
16129274,QUEENS,11102,06/07/2016,06/09/2016,8,0.094
16129621,QUEENS,11103,06/17/2016,06/20/2016,3,0.126
16129618,QUEENS,11103,07/05/2016,07/06/2016,7,0.196
16129508,QUEENS,11106,07/06/2016,07/07/2016,7,0.111
17141795,QUEENS,11102,06/11/2017,06/13/2017,9,0.111
17142115,QUEENS,11103,06/16/2017,06/19/2017,3,0.115
17141918,QUEENS,11105,06/17/2017,06/19/2017,11,0.155
17141946,QUEENS,11105,06/27/2017,06/30/2017,24,0.961
17142112,QUEENS,11103,07/15/2017,07/19/2017,13,0.173
17142008,QUEENS,11106,07/31/2017,08/03/2017,4,0.114
1410006,QUEENS,11361,06/08/2014,06/11/2014,2,0.203
1410200,QUEENS,11360,06/14/2014,06/18/2014,0,0.126
1410076,QUEENS,11361,06/17/2014,06/27/2014,2,0.149
1410097,QUEENS,11361,06/22/2014,06/26/2014,4,0.117
15123221,QUEENS,11361,06/05/2015,06/09/2015,2,0.169
15123400,QUEENS,11360,06/09/2015,06/16/2015,0,0.125
15123293,QUEENS,11361,06/12/2015,06/16/2015,10,0.072
15123430,QUEENS,11361,06/15/2015,06/16/2015,2,0.05
15123492,QUEENS,11361,06/15/2015,06/18/2015,1,0.185
15123290,QUEENS,11361,06/22/2015,06/25/2015,3,0.21
15123301,QUEENS,11361,06/26/2015,06/30/2015,4,0.092
16129734,QUEENS,11361,06/07/2016,06/09/2016,7,0.119
16129399,QUEENS,11360,06/07/2016,06/09/2016,0,0.144
16129667,QUEENS,11361,06/07/2016,06/09/2016,0,0.144
16129238,QUEENS,11361,06/09/2016,06/10/2016,1,0.074
16129491,QUEENS,11361,06/09/2016,06/13/2016,2,0.401
16129739,QUEENS,11361,06/11/2016,06/17/2016,4,0.182
16129700,QUEENS,11361,06/13/2016,06/15/2016,6,0.107
16129427,QUEENS,11361,06/24/2016,06/24/2016,3,0.109
16129638,QUEENS,11361,07/03/2016,07/06/2016,4,0.105
16129301,QUEENS,11361,07/08/2016,07/15/2016,2,0.165
16129311,QUEENS,11361,08/25/2016,08/29/2016,5,0.142
16129633,QUEENS,11361,09/29/2016,09/30/2016,1,0.162
17141934,QUEENS,11361,06/07/2017,06/08/2017,4,0.109
17142225,QUEENS,11361,06/07/2017,06/08/2017,11,0.066
17142159,QUEENS,11361,06/07/2017,06/09/2017,2,0.115
17141763,QUEENS,11361,06/09/2017,06/12/2017,0,0.237
17142103,QUEENS,11360,06/09/2017,06/13/2017,2,0.031
17141992,QUEENS,11361,06/11/2017,06/13/2017,5,0.305
17142230,QUEENS,11361,06/12/2017,06/14/2017,6,0.171
17142190,QUEENS,11361,07/04/2017,07/10/2017,8,0.129
17141910,QUEENS,11360,07/04/2017,07/06/2017,0,0.125
17142127,QUEENS,11361,07/17/2017,07/25/2017,1,0.178
17142132,QUEENS,11361,07/21/2017,07/25/2017,2,0.28
17141819,QUEENS,11361,07/29/2017,08/02/2017,4,0.099
17141817,QUEENS,11361,08/26/2017,08/28/2017,3,0.165
15123311,QUEENS,11426,06/05/2015,06/09/2015,2,0.116
16129607,QUEENS,11426,06/21/2016,06/27/2016,4,0.079
16129320,QUEENS,11426,06/29/2016,06/30/2016,6,0.129
17142101,QUEENS,11426,06/07/2017,06/09/2017,3,0.246
1410018,QUEENS,11411,08/08/2014,08/13/2014,0,0.091
15123232,QUEENS,11411,06/25/2015,06/30/2015,6,0.166
17141765,QUEENS,11411,06/13/2017,06/19/2017,2,0.107
16129636,QUEENS,11356,07/01/2016,07/06/2016,1,0.049
17142130,QUEENS,11356,06/23/2017,06/27/2017,4,0.114
16129675,QUEENS,11368,07/11/2016,07/19/2016,5,0.099
17142167,QUEENS,11368,08/28/2017,09/01/2017,3,0.038
1410131,QUEENS,11369,06/19/2014,06/23/2014,8,0.194
15123334,QUEENS,11369,06/09/2015,06/12/2015,6,0.183
16129339,QUEENS,11369,07/07/2016,07/18/2016,31,0.116
17141851,QUEENS,11369,06/21/2017,06/26/2017,5,0.079
1410087,QUEENS,11373,06/09/2014,06/11/2014,11,0.158
15123291,QUEENS,11373,06/09/2015,06/16/2015,13,0.1
16129302,QUEENS,11373,06/06/2016,06/10/2016,6,0.146
16129660,QUEENS,11373,06/12/2016,06/13/2016,12,0.165
17142152,QUEENS,11373,06/06/2017,06/12/2017,82,0.132
17141818,QUEENS,11373,06/07/2017,06/09/2017,4,0.156
1410130,QUEENS,11691,06/11/2014,06/16/2014,1,0.231
1410142,QUEENS,11691,06/11/2014,06/16/2014,3,0.08
1410121,QUEENS,11691,07/13/2014,07/16/2014,2,0.089
15123529,QUEENS,11694,06/04/2015,06/15/2015,2,0.148
15123439,QUEENS,11691,06/04/2015,06/09/2015,16,0.485
15123333,QUEENS,11691,06/05/2015,06/09/2015,0,0.23
15123344,QUEENS,11691,06/05/2015,06/11/2015,2,0.176
15123324,QUEENS,11691,06/20/2015,06/26/2015,0,0.042
15123477,QUEENS,11693,07/01/2015,07/02/2015,0,0.253
151419,QUEENS,11691,08/11/2015,08/14/2015,0,0.072
16129338,QUEENS,11691,06/06/2016,06/09/2016,0,0.226
16129565,QUEENS,11691,06/07/2016,06/09/2016,0,0.157
16129763,QUEENS,11691,06/15/2016,06/17/2016,0,0.137
16129436,QUEENS,11691,06/16/2016,06/20/2016,2,0.193
16129735,QUEENS,11691,06/29/2016,07/05/2016,0,0.115
16129601,QUEENS,11694,06/30/2016,07/05/2016,2,0.14
16129476,QUEENS,11693,07/13/2016,07/13/2016,0,0.227
17141850,QUEENS,11691,06/07/2017,06/09/2017,1,0.289
17142226,QUEENS,11691,06/07/2017,06/12/2017,0,0.112
17141979,QUEENS,11693,06/07/2017,06/09/2017,0,0.056
17142061,QUEENS,11691,06/10/2017,06/14/2017,0,0.165
17142254,QUEENS,11691,06/11/2017,06/13/2017,1,0.214
17142095,QUEENS,11694,06/12/2017,06/16/2017,2,0.156
17142224,QUEENS,11691,06/20/2017,06/23/2017,0,0.128
1410070,QUEENS,11001,08/17/2014,08/21/2014,6,0.145
15123277,QUEENS,11001,08/01/2015,08/04/2015,4,0.152
16129289,QUEENS,11001,07/06/2016,07/07/2016,2,0.152
17141808,QUEENS,11001,06/18/2017,06/20/2017,2,0.161
13100232,QUEENS,11358,06/08/2014,06/12/2014,7,0.125
1410100,QUEENS,11358,06/08/2014,06/12/2014,19,0.15
1410104,QUEENS,11354,06/09/2014,06/18/2014,4,0.189
1410103,QUEENS,11358,06/09/2014,06/11/2014,8,0.107
1410094,QUEENS,11358,06/10/2014,06/17/2014,8,0.162
1410096,QUEENS,11354,06/11/2014,06/16/2014,5,0.225
1410116,QUEENS,11358,06/12/2014,06/17/2014,4,0.177
1410085,QUEENS,11358,06/13/2014,06/17/2014,4960,0.43
1410105,QUEENS,11358,06/15/2014,06/18/2014,1,0.093
1410132,QUEENS,11354,06/15/2014,06/24/2014,5,0.1
1410002,QUEENS,11354,06/16/2014,06/23/2014,14,0.134
1410088,QUEENS,11355,06/22/2014,06/26/2014,2,0.043
1410063,QUEENS,11354,06/23/2014,06/27/2014,17,0.092
1410197,QUEENS,11358,07/08/2014,07/10/2014,11,0.095
1410101,QUEENS,11354,07/11/2014,07/16/2014,1,0.185
1410106,QUEENS,11354,07/19/2014,07/29/2014,4,0.193
15123335,QUEENS,11354,06/04/2015,06/09/2015,4,0.087
15123217,QUEENS,11354,06/05/2015,06/10/2015,8,0.11
15123285,QUEENS,11358,06/06/2015,06/09/2015,6,0.135
15123449,QUEENS,11358,06/06/2015,06/11/2015,4,0.133
15123300,QUEENS,11354,06/07/2015,06/11/2015,5,0.201
15123319,QUEENS,11358,06/07/2015,06/10/2015,3,0.197
15123309,QUEENS,11358,06/07/2015,06/10/2015,2,0.099
15123479,QUEENS,11354,06/08/2015,06/11/2015,4,0.169
15123298,QUEENS,11358,06/09/2015,06/11/2015,25,0.133
15123271,QUEENS,11354,06/10/2015,06/15/2015,10,0.139
15123304,QUEENS,11358,06/10/2015,06/12/2015,6,0.118
15123308,QUEENS,11354,06/12/2015,06/18/2015,3,0.11
15123288,QUEENS,11358,06/14/2015,06/16/2015,14,0.121
15123305,QUEENS,11354,06/14/2015,06/17/2015,1,0.239
15123450,QUEENS,11358,06/20/2015,06/23/2015,2,0.12
15123310,QUEENS,11354,06/22/2015,06/29/2015,3,0.15
15123452,QUEENS,11358,06/23/2015,06/30/2015,5,0.121
15123484,QUEENS,11358,06/25/2015,06/30/2015,2,0.245
15123478,QUEENS,11358,06/28/2015,07/08/2015,4,0.137
15123307,QUEENS,11358,06/30/2015,07/02/2015,7,0.093
16129236,QUEENS,11354,06/06/2016,06/09/2016,10,0.115
16129296,QUEENS,11358,06/06/2016,06/09/2016,6,0.125
16129806,QUEENS,11358,06/08/2016,06/09/2016,3,0.238
16129340,QUEENS,11354,06/08/2016,06/09/2016,4,0.075
16129283,QUEENS,11354,06/08/2016,06/09/2016,9,0.125
16129317,QUEENS,11354,06/09/2016,06/13/2016,2,0.119
16129448,QUEENS,11358,06/11/2016,06/13/2016,4,0.149
16129316,QUEENS,11358,06/11/2016,06/13/2016,3,0.091
16129327,QUEENS,11358,06/12/2016,06/17/2016,4,0.198
16129319,QUEENS,11354,06/13/2016,06/16/2016,3,0.157
16129318,QUEENS,11358,06/13/2016,06/15/2016,1,0.139
16129477,QUEENS,11358,06/14/2016,06/20/2016,5,0.116
16129309,QUEENS,11358,06/14/2016,06/17/2016,8,0.129
16129450,QUEENS,11358,06/19/2016,06/24/2016,4,0.124
16129314,QUEENS,11354,06/21/2016,06/23/2016,1,0.16
16129313,QUEENS,11358,06/21/2016,06/24/2016,66,0.115
16129478,QUEENS,11354,06/24/2016,06/27/2016,5,0.131
16129299,QUEENS,11358,07/06/2016,07/06/2016,8,0.088
16129637,QUEENS,11358,07/07/2016,07/21/2016,7,0.093
16129446,QUEENS,11358,07/17/2016,07/19/2016,5,0.133
16129396,QUEENS,11358,07/22/2016,07/25/2016,19,0.085
16129303,QUEENS,11355,08/02/2016,08/03/2016,2,0.039
16129482,QUEENS,11358,08/21/2016,08/26/2016,3,0.187
17141813,QUEENS,11358,06/07/2017,06/12/2017,11,0.173
17141852,QUEENS,11354,06/08/2017,06/13/2017,3,0.065
17141824,QUEENS,11358,06/08/2017,06/13/2017,6,0.155
17141760,QUEENS,11354,06/09/2017,06/12/2017,6,0.118
17141981,QUEENS,11354,06/09/2017,06/13/2017,11,0.138
17141952,QUEENS,11358,06/10/2017,06/14/2017,58,0.159
17141827,QUEENS,11358,06/10/2017,06/13/2017,6,0.131
17141832,QUEENS,11358,06/10/2017,06/13/2017,2,0.15
17141840,QUEENS,11358,06/11/2017,06/13/2017,37,0.205
17141828,QUEENS,11354,06/13/2017,06/15/2017,3,0.17
17141830,QUEENS,11358,06/17/2017,06/19/2017,4,0.083
17142297,QUEENS,11358,06/19/2017,06/20/2017,2,0.18
17141980,QUEENS,11358,06/19/2017,06/22/2017,4,0.114
17141803,QUEENS,11354,06/19/2017,06/21/2017,13,0.125
17142302,QUEENS,11358,06/20/2017,06/21/2017,35,0.12
17141951,QUEENS,11358,06/25/2017,06/28/2017,4,0.135
17141831,QUEENS,11354,06/27/2017,06/28/2017,3,0.087
17142131,QUEENS,11358,07/02/2017,07/05/2017,36,0.946
17141957,QUEENS,11358,07/03/2017,07/07/2017,6,0.138
17141833,QUEENS,11354,07/04/2017,07/11/2017,3,0.176
17141816,QUEENS,11358,07/10/2017,07/11/2017,9,0.094
17141985,QUEENS,11358,07/15/2017,07/19/2017,4,0.227
17142316,QUEENS,11358,07/30/2017,08/01/2017,4,0.181
1410128,QUEENS,11375,06/09/2014,06/11/2014,5,0.113
1410083,QUEENS,11375,06/10/2014,06/13/2014,7,0.065
1410254,QUEENS,11375,06/11/2014,06/17/2014,7,0.153
1410082,QUEENS,11375,06/15/2014,06/18/2014,1,0.097
1410099,QUEENS,11375,06/16/2014,06/18/2014,5,0.04
